lea_id,state,district_name,esb_committed,committed,total_buses,contractor,locale,region,pct_frl,pct_poverty,income_med,pct_nonwhite_hisp,pm25,ozone,asthma18p,pod,applied_not_awarded,arp_qualified,epa2022_prioritized,epa2023_prioritized,pct_esb_fleet
4200013,PENNSYLVANIA,Community Academy of Philadelphia CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200014,PENNSYLVANIA,Harambee Institute of Science and Technology CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200016,PENNSYLVANIA,Youth Build Phila CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200017,PENNSYLVANIA,Manchester Academic CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200018,PENNSYLVANIA,Urban Pathways 6-12 CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200019,PENNSYLVANIA,Urban Academy of Greater Pittsburgh CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200020,PENNSYLVANIA,Robert Benjamin Wiley Community CS,0,0,NA,NA,Urban,Northeast,96,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200021,PENNSYLVANIA,Dr Robert Ketterer CS Inc,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200023,PENNSYLVANIA,Centre Learning Community CS,0,0,NA,NA,Suburban,Northeast,28,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200024,PENNSYLVANIA,Nittany Valley CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200025,PENNSYLVANIA,South Mountain Secure Trmnt Unit,0,0,NA,NA,Rural,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200026,PENNSYLVANIA,La Academia Partnership CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200027,PENNSYLVANIA,Sylvan Heights Science CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200030,PENNSYLVANIA,School Lane CS,0,0,NA,NA,Suburban,Northeast,47,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200035,PENNSYLVANIA,Chester Community CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200036,PENNSYLVANIA,Preparatory CS of Mathematics Science Tech and Careers,0,0,NA,NA,Urban,Northeast,98,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200038,PENNSYLVANIA,Imhotep Institute CHS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200039,PENNSYLVANIA,Alliance for Progress CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200040,PENNSYLVANIA,Multicultural Academy CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200041,PENNSYLVANIA,West Oak Lane CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200042,PENNSYLVANIA,Inquiry CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200043,PENNSYLVANIA,Eugenio Maria De Hostos CS,0,0,NA,NA,Urban,Northeast,73,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200044,PENNSYLVANIA,Laboratory CS,0,0,NA,NA,Urban,Northeast,55,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200048,PENNSYLVANIA,Crispus Attucks CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200049,PENNSYLVANIA,Danville Ctr Adolescent Female,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200050,PENNSYLVANIA,Collegium CS,0,0,NA,NA,Suburban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200051,PENNSYLVANIA,MAST Community CS,0,0,NA,NA,Urban,Northeast,55,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200052,PENNSYLVANIA,Christopher Columbus CS,0,0,NA,NA,Urban,Northeast,41,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200055,PENNSYLVANIA,Universal Institute CS,0,0,NA,NA,Urban,Northeast,78,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200056,PENNSYLVANIA,Math Civics and Sciences CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200058,PENNSYLVANIA,Young Scholars CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200060,PENNSYLVANIA,Freire CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200061,PENNSYLVANIA,Philadelphia Academy CS,0,0,NA,NA,Urban,Northeast,43,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200062,PENNSYLVANIA,Mastery CS-Hardy Williams,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200063,PENNSYLVANIA,Sugar Valley Rural CS,0,0,NA,NA,Rural,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
4200064,PENNSYLVANIA,Spectrum CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200065,PENNSYLVANIA,Lincoln CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200067,PENNSYLVANIA,Renaissance Academy CS,0,0,NA,NA,Suburban,Northeast,35,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200068,PENNSYLVANIA,Roberto Clemente CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200069,PENNSYLVANIA,Bucks County Montessori CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200070,PENNSYLVANIA,Souderton CS Collaborative,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200071,PENNSYLVANIA,Pennsylvania Cyber CS,0,0,NA,NA,Town,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200073,PENNSYLVANIA,Global Leadership Academy CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200074,PENNSYLVANIA,Philadelphia Performing Arts CS,0,0,NA,NA,Urban,Northeast,62,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200075,PENNSYLVANIA,New Foundations CS,0,0,NA,NA,Urban,Northeast,65,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200076,PENNSYLVANIA,Esperanza Academy CS,0,0,NA,NA,Urban,Northeast,85,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200077,PENNSYLVANIA,Franklin Towne CHS,0,0,NA,NA,Urban,Northeast,67,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200079,PENNSYLVANIA,Mariana Bracetti Academy CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200084,PENNSYLVANIA,Mastery CHS-Lenfest Campus,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200085,PENNSYLVANIA,People for People CS,0,0,NA,NA,Urban,Northeast,97,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200086,PENNSYLVANIA,Richard Allen Preparatory CS,0,0,NA,NA,Urban,Northeast,97,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200087,PENNSYLVANIA,Independence CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200088,PENNSYLVANIA,Pennsylvania Virtual CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200091,PENNSYLVANIA,21st Century Cyber CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200092,PENNSYLVANIA,Russell Byers CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200093,PENNSYLVANIA,First Philadelphia Preparatory CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200094,PENNSYLVANIA,City CHS,0,0,NA,NA,Urban,Northeast,60,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200095,PENNSYLVANIA,Central PA Digital Learning Foundation CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200096,PENNSYLVANIA,Fell CS,0,0,NA,NA,Suburban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200098,PENNSYLVANIA,Lehigh Valley Academy Regional CS,0,0,NA,NA,Suburban,Northeast,45,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200099,PENNSYLVANIA,Lehigh Valley Charter High School for the Arts,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200100,PENNSYLVANIA,Center for Student Learning CS at Pennsbury,0,0,NA,NA,Suburban,Northeast,75,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200101,PENNSYLVANIA,Avon Grove CS,0,0,NA,NA,Suburban,Northeast,37,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200104,PENNSYLVANIA,Green Woods CS,0,0,NA,NA,Urban,Northeast,33,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200105,PENNSYLVANIA,West Phila. Achievement CES,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200106,PENNSYLVANIA,Wissahickon CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200107,PENNSYLVANIA,Philadelphia Electrical & Tech CHS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200108,PENNSYLVANIA,Belmont CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200109,PENNSYLVANIA,Pittsburgh-Mt Oliver IU 2,0,0,NA,NA,Urban,Northeast,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200110,PENNSYLVANIA,Philadelphia IU 26,0,0,NA,NA,Urban,Northeast,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200111,PENNSYLVANIA,Propel CS-Homestead,0,0,NA,NA,Suburban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200114,PENNSYLVANIA,New Day CS,0,0,NA,NA,Town,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200115,PENNSYLVANIA,Perseus House CS of Excellence,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200118,PENNSYLVANIA,Infinity CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200119,PENNSYLVANIA,Commonwealth Charter Academy CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200121,PENNSYLVANIA,Discovery CS,0,0,NA,NA,Urban,Northeast,58,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200122,PENNSYLVANIA,KIPP Philadelphia CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200123,PENNSYLVANIA,Maritime Academy CS,0,0,NA,NA,Urban,Northeast,56,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200124,PENNSYLVANIA,Montessori Regional CS,0,0,NA,NA,Suburban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200125,PENNSYLVANIA,Pennsylvania Distance Learning CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200126,PENNSYLVANIA,Bear Creek Community CS,0,0,NA,NA,Rural,Northeast,48,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200127,PENNSYLVANIA,Pennsylvania Leadership CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200128,PENNSYLVANIA,Achievement House CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200129,PENNSYLVANIA,Ad Prima CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200130,PENNSYLVANIA,Philadelphia Montessori CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200133,PENNSYLVANIA,The New Academy CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200134,PENNSYLVANIA,Propel CS-McKeesport,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200135,PENNSYLVANIA,Propel CS-East,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200136,PENNSYLVANIA,Tidioute Community CS,0,0,NA,NA,Rural,Northeast,97,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
4200137,PENNSYLVANIA,Young Scholars of Central PA CS,0,0,NA,NA,Suburban,Northeast,42,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200139,PENNSYLVANIA,Northwood Academy CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200140,PENNSYLVANIA,Agora Cyber CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200141,PENNSYLVANIA,Folk Arts-Cultural Treasures CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200143,PENNSYLVANIA,Lincoln Park Performing Arts CS,0,0,NA,NA,Town,Northeast,20,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200144,PENNSYLVANIA,Mastery CS-Thomas Campus,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200145,PENNSYLVANIA,Mastery CS-Shoemaker Campus,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200749,PENNSYLVANIA,Evergreen Community CS,0,0,NA,NA,Rural,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200750,PENNSYLVANIA,Philadelphia AVTS,0,0,NA,NA,Urban,Northeast,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200751,PENNSYLVANIA,City of Erie Regional Career & Technical School,0,0,NA,NA,Urban,Northeast,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200752,PENNSYLVANIA,Propel CS-Montour,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200754,PENNSYLVANIA,Pittsburgh AVTS,0,0,NA,NA,Urban,Northeast,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200755,PENNSYLVANIA,Millersville University of PA,0,0,NA,NA,Suburban,Northeast,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200758,PENNSYLVANIA,Southwest Leadership Academy CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200760,PENNSYLVANIA,Boys Latin of Philadelphia CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200761,PENNSYLVANIA,Mastery CS-Pickett Campus,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200762,PENNSYLVANIA,Keystone Academy CS,0,0,NA,NA,Urban,Northeast,86,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200810,PENNSYLVANIA,Pan American Academy CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200812,PENNSYLVANIA,Environmental CS at Frick Park,0,0,NA,NA,Urban,Northeast,33,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200813,PENNSYLVANIA,Antonia Pantoja Community CS,0,0,NA,NA,Urban,Northeast,82,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200814,PENNSYLVANIA,Vida CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200816,PENNSYLVANIA,Sankofa Freedom Academy CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200817,PENNSYLVANIA,Franklin Towne Charter Elementary School,0,0,NA,NA,Urban,Northeast,64,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200818,PENNSYLVANIA,Seven Generations CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200819,PENNSYLVANIA,Lincoln Leadership Academy CS,0,0,NA,NA,Urban,Northeast,96,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200821,PENNSYLVANIA,Tacony Academy CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200824,PENNSYLVANIA,Central Valley SD,0,0,NA,NA,Suburban,Northeast,23,7.9,75651,7.7,9.5,59.1,10.6,0,NA,0,0,0,0
4200828,PENNSYLVANIA,Mastery CS-Harrity Campus,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200829,PENNSYLVANIA,Mastery CS-Smedley Campus,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200830,PENNSYLVANIA,Frederick Douglass Mastery CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200831,PENNSYLVANIA,Mastery CS-Mann Campus,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200832,PENNSYLVANIA,Lehigh Valley Dual Language CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200833,PENNSYLVANIA,Propel CS-Braddock Hills,0,0,NA,NA,Suburban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200834,PENNSYLVANIA,Bluford CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200835,PENNSYLVANIA,ASPIRA Bilingual Cyber CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200836,PENNSYLVANIA,Gettysburg Montessori CS,0,0,NA,NA,Rural,Northeast,50,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200840,PENNSYLVANIA,Mastery CS-Clymer Elementary,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200841,PENNSYLVANIA,Gillingham Charter School,0,0,NA,NA,Town,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200844,PENNSYLVANIA,Stone Valley Community CS,0,0,NA,NA,Rural,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
4200845,PENNSYLVANIA,Young Scholars of Western Pennsylvania CS,0,0,NA,NA,Suburban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200846,PENNSYLVANIA,York Academy Regional CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200847,PENNSYLVANIA,Urban Pathways K-5 College CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200849,PENNSYLVANIA,Propel CS-Northside,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200850,PENNSYLVANIA,Lindley Academy CS at Birney,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200851,PENNSYLVANIA,Mastery CS-Gratz Campus,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200852,PENNSYLVANIA,HOPE for Hyndman CS,0,0,NA,NA,Rural,Northeast,37,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
4200853,PENNSYLVANIA,Penn Hills CS of Entrepreneurship,0,0,NA,NA,Suburban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200854,PENNSYLVANIA,Erie Rise Leadership Academy CS,0,0,NA,NA,Urban,Northeast,68,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200855,PENNSYLVANIA,Universal Vare CS,0,0,NA,NA,Urban,Northeast,91,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200856,PENNSYLVANIA,Universal Audenried CS,0,0,NA,NA,Urban,Northeast,86,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200857,PENNSYLVANIA,Chester Charter Scholars Academy CS,0,0,NA,NA,Suburban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200858,PENNSYLVANIA,Esperanza Cyber CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200859,PENNSYLVANIA,Propel CS-Pitcairn,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200860,PENNSYLVANIA,Arts Academy CS,0,0,NA,NA,Suburban,Northeast,57,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200861,PENNSYLVANIA,Baden Academy CS,0,0,NA,NA,Suburban,Northeast,65,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200862,PENNSYLVANIA,Mastery CS-Cleveland Elementary,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200863,PENNSYLVANIA,The Philadelphia CS for Arts and Sciences at HR Edmunds,0,0,NA,NA,Urban,Northeast,86,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200866,PENNSYLVANIA,Universal Creighton CS,0,0,NA,NA,Urban,Northeast,84,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200867,PENNSYLVANIA,Howard Gardner Multiple Intelligence CS,0,0,NA,NA,Rural,Northeast,38,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200870,PENNSYLVANIA,Memphis Street Academy CS @ JP Jones,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200872,PENNSYLVANIA,Universal Alcorn CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200873,PENNSYLVANIA,Premier Arts and Science CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200874,PENNSYLVANIA,Mastery CS-Francis D. Pastorius Elementary,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200875,PENNSYLVANIA,Circle of Seasons CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200876,PENNSYLVANIA,Capital Area School for the Arts CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200878,PENNSYLVANIA,Mifflin County Academy of Science and Technology,0,0,NA,NA,Town,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200879,PENNSYLVANIA,Executive Education Academy CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200880,PENNSYLVANIA,Propel CS-Hazelwood,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200882,PENNSYLVANIA,Passport Academy CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200883,PENNSYLVANIA,Arts Academy Elementary CS,0,0,NA,NA,Urban,Northeast,76,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200884,PENNSYLVANIA,Young Scholars of Greater Allegheny CS,0,0,NA,NA,Suburban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200885,PENNSYLVANIA,Vision Academy CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200886,PENNSYLVANIA,KIPP DuBois CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200887,PENNSYLVANIA,Reach Cyber CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200888,PENNSYLVANIA,KIPP West Philadelphia CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200889,PENNSYLVANIA,Mastery CS John Wister Elementary,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200890,PENNSYLVANIA,Provident CS,0,0,NA,NA,Urban,Northeast,47,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200891,PENNSYLVANIA,MaST Community CS II,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200892,PENNSYLVANIA,Global Leadership Academy CS Southwest at Huey,0,0,NA,NA,Urban,Northeast,92,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200893,PENNSYLVANIA,Independence CS West,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200894,PENNSYLVANIA,Innovative Arts Academy CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200895,PENNSYLVANIA,TECH Freire CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200896,PENNSYLVANIA,Westinghouse Arts Academy CS,0,0,NA,NA,Suburban,Northeast,95,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200897,PENNSYLVANIA,Easton Arts Academy Elementary CS,0,0,NA,NA,Suburban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
